cveId,dateReported,vulnerabilityType,language,fixes,severity,component
CVE-2017-7616,2017-04-10,Information Disclosure Vulnerability,c,"[{'commitId': ['cf01fb9985e8deb25ccf0ea54d916b8871ae0e62'], 'patchUrl': 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=cf01fb9985e8deb25ccf0ea54d916b8871ae0e62'}]",Moderate,Kernel Linux kernel
CVE-2017-0700,2017-07-06,Remote Code Execution Vulnerability,c,"[{'commitId': '38889ebd9b9c682bd1b64fd251ecd69b504a6155', 'patchUrl': 'https://android.googlesource.com/platform/external/libgdx/+/38889ebd9b9c682bd1b64fd251ecd69b504a6155'}]",High,system UI
CVE-2017-7495,2017-05-15,Information Disclosure Vulnerability,c,"[{'commitId': ['06bd3c36a733ac27962fea7d6f47168841376824'], 'patchUrl': 'http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=06bd3c36a733ac27962fea7d6f47168841376824'}]",High,kernel file system
CVE-2017-0645,2017-06-14,Elevation of Privilege Vulnerability,java,"[{'commitId': '14b7d7e1537af60b7bca6c7b9e55df0dc7c6bf41', 'patchUrl': 'https://android.googlesource.com/platform/packages/apps/Bluetooth/+/14b7d7e1537af60b7bca6c7b9e55df0dc7c6bf41'}]",Moderate,Bluetooth
CVE-2017-16534,2017-11-04,Information Disclosure Vulnerability,unknown,"[{'commitId': ['2e1c42391ff2556387b3cb6308b24f6f65619feb'], 'patchUrl': 'https://github.com/torvalds/linux/commit/2e1c42391ff2556387b3cb6308b24f6f65619feb'}]",High,Kernel USB
CVE-2021-0446,2021-04-13,Elevation of Privilege Vulnerability,java,"[{'commitId': '448e2f1bf40d566aaeac9ac269eb3394225448bf', 'patchUrl': 'https://android.googlesource.com/platform/packages/apps/Contacts/+/448e2f1bf40d566aaeac9ac269eb3394225448bf'}]",High,System
CVE-2019-1996,2019-02-28,Information Disclosure Vulnerability,c,"[{'commitId': '525bdbd6e1295ed8a081d2ae87105c64d6f1ac4f', 'patchUrl': 'https://android.googlesource.com/platform/system/bt/+/525bdbd6e1295ed8a081d2ae87105c64d6f1ac4f'}]",High,System
CVE-2016-0803,2015-11-19,Remote Code Execution Vulnerability,c,"[{'commitId': '50270d98e26fa18b20ca88216c3526667b724ba7', 'patchUrl': 'https://android.googlesource.com/platform%2Fframeworks%2Fav/+/50270d98e26fa18b20ca88216c3526667b724ba7'}]",Critical,Mediaserver
CVE-2017-13311,,Elevation of Privilege Vulnerability,java,"[{'commitId': '2950276f61220e00749f8e24e0c773928fefaed8', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/2950276f61220e00749f8e24e0c773928fefaed8'}]",High,Framework
CVE-2021-0431,2021-04-13,Information Disclosure Vulnerability,c,"[{'commitId': '20305ba196a82d003811bbdf51fb978cd8315ba8', 'patchUrl': 'https://android.googlesource.com/platform/system/bt/+/20305ba196a82d003811bbdf51fb978cd8315ba8'}]",High,System
CVE-2015-5707,2015-10-19,Elevation of Privilege Vulnerability,c,"[{'commitId': ['451a2886b6bf90e2fb378f7c46c655450fb96e81'], 'patchUrl': 'https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=451a2886b6bf90e2fb378f7c46c655450fb96e81'}, {'commitId': ['fdc81f45e9f57858da6351836507fbcf1b7583ee'], 'patchUrl': 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=fdc81f45e9f57858da6351836507fbcf1b7583ee'}]",Moderate,kernel SCSI driver
CVE-2017-0777,2017-09-08,Information Disclosure Vulnerability,c,"[{'commitId': '112d9533b13134edbf4b7ee17db735b4b1468297', 'patchUrl': 'https://android.googlesource.com/platform/external/sonivox/+/112d9533b13134edbf4b7ee17db735b4b1468297'}]",Moderate,Media Framework
CVE-2016-2428,2016-01-22,Remote Code Execution Vulnerability,c,"[{'commitId': '5d4405f601fa11a8955fd7611532c982420e4206', 'patchUrl': 'https://android.googlesource.com/platform/external/aac/+/5d4405f601fa11a8955fd7611532c982420e4206'}]",Critical,Mediaserver
CVE-2019-2206,2019-11-13,Remote Code Execution Vulnerability,c,"[{'commitId': '2d210988322c344b2c95337472bda94e13923f99', 'patchUrl': 'https://android.googlesource.com/platform/system/nfc/+/2d210988322c344b2c95337472bda94e13923f99'}]",Critical,System
CVE-2020-0246,2020-10-14,Information Disclosure Vulnerability,java,"[{'commitId': 'cfaf9f980aa8d3ca51cd8555ca27cd0ef561cb02', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/opt/telephony/+/cfaf9f980aa8d3ca51cd8555ca27cd0ef561cb02'}]",High,Framework
CVE-2016-10200,2016-12-19,Elevation of Privilege Vulnerability,c,"[{'commitId': ['32c231164b762dddefa13af5a0101032c70b50ef'], 'patchUrl': 'https://git.kernel.org/cgit/linux/kernel/git/stable/linux-stable.git/commit/?id=32c231164b762dddefa13af5a0101032c70b50ef'}]",Critical,kernel networking subsystem
CVE-2015-1528,2015-10-01,Elevation of Privilege Vulnerability,c,"[{'commitId': '7dcd0ec9c91688cfa3f679804ba6e132f9811254', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/native/+/7dcd0ec9c91688cfa3f679804ba6e132f9811254'}, {'commitId': 'e8c62fb484151f76ab88b1d5130f38de24ac8c14', 'patchUrl': 'https://android.googlesource.com/platform/system/core/+/e8c62fb484151f76ab88b1d5130f38de24ac8c14'}]",High,Binder
CVE-2017-13192,2018-01-12,Denial of Service Vulnerability,c,"[{'commitId': '52ca619511acbd542d843df1f92f858ce13048a5', 'patchUrl': 'https://android.googlesource.com/platform/external/libhevc/+/52ca619511acbd542d843df1f92f858ce13048a5'}]",High,Media Framework
CVE-2016-7915,2016-01-19,Information Disclosure Vulnerability,c,"[{'commitId': ['50220dead1650609206efe91f0cc116132d59b3f'], 'patchUrl': 'https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=50220dead1650609206efe91f0cc116132d59b3f'}]",High,kernel components
CVE-2018-9544,2018-11-14,Information Disclosure Vulnerability,c,"[{'commitId': 'e3fbbdeb251dc59890e469c627fce322614944c0', 'patchUrl': 'https://android.googlesource.com/platform/system/bt/+/e3fbbdeb251dc59890e469c627fce322614944c0'}]",High,System
CVE-2020-10751,2020-05-26,Elevation of Privilege Vulnerability,c,"[{'commitId': 'fb73974172ff', 'patchUrl': 'http://android.googlesource.com/kernel/common/+/fb73974172ff'}]",High,Kernel SELinux
CVE-2017-7374,2017-03-31,Elevation of Privilege Vulnerability,c,"[{'commitId': ['1b53cf9815bb4744958d41f3795d5d5a1d365e2d'], 'patchUrl': 'http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=1b53cf9815bb4744958d41f3795d5d5a1d365e2d'}]",High,Kernel Filesystem
CVE-2017-0665,2017-07-06,Elevation of Privilege Vulnerability,c,"[{'commitId': '75edf04bf18d37df28fb58e1d75331ed4bcae230', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/native/+/75edf04bf18d37df28fb58e1d75331ed4bcae230'}]",High,Framework
CVE-2021-0466,2021-06-11,Information Disclosure Vulnerability,java,"[{'commitId': '9ce03caaec5f1612a4798ca48f9556c8198066f2', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/opt/net/wifi/+/9ce03caaec5f1612a4798ca48f9556c8198066f2'}]",High,System
CVE-2021-0523,2021-06-21,Elevation of Privilege Vulnerability,java,"[{'commitId': '05d6fa9bcb90886ac2611f86bb7d2af7078eb3ad', 'patchUrl': 'https://android.googlesource.com/platform/packages/apps/Settings/+/05d6fa9bcb90886ac2611f86bb7d2af7078eb3ad'}]",High,System
CVE-2017-0720,2017-08-09,Remote Code Execution Vulnerability,c,"[{'commitId': '84732aaa4255955b8fefc39efee9b369181a6861', 'patchUrl': 'https://android.googlesource.com/platform/external/libhevc/+/84732aaa4255955b8fefc39efee9b369181a6861'}]",Critical,Media Framework
CVE-2017-8890,2017-05-10,Remote Code Execution Vulnerability,c,"[{'commitId': ['657831ffc38e30092a2d5f03d385d710eb88b09a'], 'patchUrl': 'http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=657831ffc38e30092a2d5f03d385d710eb88b09a'}]",Critical,kernel networking subsystem
CVE-2019-2178,2019-09-05,Elevation of Privilege Vulnerability,c,"[{'commitId': 'ea8d43c47462fda80359abf84c04a6cf7ce90f64', 'patchUrl': 'https://android.googlesource.com/platform/system/nfc/+/ea8d43c47462fda80359abf84c04a6cf7ce90f64'}]",High,System
CVE-2020-0092,2020-05-14,Information Disclosure Vulnerability,java,"[{'commitId': '2a81aed66366c2d38feb7be05d355ff819e60355', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/2a81aed66366c2d38feb7be05d355ff819e60355'}]",High,System
CVE-2016-6715,2016-06-28,Elevation of Privilege Vulnerability,java,"[{'commitId': '3de09838fb0996bb4b420630800ad34e828fd1b6', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/3de09838fb0996bb4b420630800ad34e828fd1b6'}]",Moderate,Framework APIs
CVE-2017-13080,2017-10-17,Elevation of Privilege Vulnerability,c,"[{'commitId': '10bfd644d0adaf334c036f8cda91a73984dbb7b9', 'patchUrl': 'https://android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9'}]",High,System
CVE-2018-9456,,Denial of Service Vulnerability,c,"[{'commitId': '04be7ae5771ee1edc6cbe2af26998755d7be5a68', 'patchUrl': 'https://android.googlesource.com/platform/system/bt/+/04be7ae5771ee1edc6cbe2af26998755d7be5a68'}]",High,System
CVE-2017-0409,2017-02-08,Remote Code Execution Vulnerability,c,"[{'commitId': '72886b6964f6539908c8e127cd13c3091d2e5a8b', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/72886b6964f6539908c8e127cd13c3091d2e5a8b'}]",High,libstagefright
CVE-2015-6605,2015-10-06,Denial of Service Vulnerability,c,"[{'commitId': '36ec928f52271dd1feb4c86b18026564220629e9', 'patchUrl': 'https://android.googlesource.com/platform%2Fexternal%2Ftremolo/+/36ec928f52271dd1feb4c86b18026564220629e9'}, {'commitId': '3ce293842fed1b3abd2ff0aecd2a0c70a55086ee', 'patchUrl': 'https://android.googlesource.com/platform%2Fframeworks%2Fav/+/3ce293842fed1b3abd2ff0aecd2a0c70a55086ee'}]",Low,Mediaserver
CVE-2019-2197,2019-11-13,Information Disclosure Vulnerability,java,"[{'commitId': 'a57034dfe0afd6d7e6877520fcaa1728e6be90a1', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/a57034dfe0afd6d7e6877520fcaa1728e6be90a1'}]",High,Framework
CVE-2016-0842,2015-11-23,Remote Code Execution Vulnerability,c,"[{'commitId': '943323f1d9d3dd5c2634deb26cbe72343ca6b3db', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/943323f1d9d3dd5c2634deb26cbe72343ca6b3db'}]",Critical,libstagefright
CVE-2016-2486,2016-03-22,Elevation of Privilege Vulnerability,c,"[{'commitId': 'ad40e57890f81a3cf436c5f06da66396010bd9e5', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/av/+/ad40e57890f81a3cf436c5f06da66396010bd9e5'}]",High,Mediaserver
CVE-2017-0389,2016-07-20,Denial of Service Vulnerability,java,"[{'commitId': 'a014b6be3c7c6fb5cf9352a05baf84fca7a133c7', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/a014b6be3c7c6fb5cf9352a05baf84fca7a133c7'}, {'commitId': '47e81a2596b00ee7aaca58716ff164a1708b0b29', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/47e81a2596b00ee7aaca58716ff164a1708b0b29'}, {'commitId': '006e0613016c1a0e0627f992f5a93a7b7198edba', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/006e0613016c1a0e0627f992f5a93a7b7198edba'}]",High,core networking
CVE-2017-0673,2017-07-06,Remote Code Execution Vulnerability,c,"[{'commitId': '381ccb2b7f2ba42490bafab6aa7a63a8212b396f', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/381ccb2b7f2ba42490bafab6aa7a63a8212b396f'}]",Critical,Media Framework
CVE-2018-9339,,Elevation of Privilege Vulnerability,java,"[{'commitId': '82306b4ed120eab59849a21ae85074ab10a67b23', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/82306b4ed120eab59849a21ae85074ab10a67b23'}]",High,Framework
CVE-2017-0736,2017-08-09,Denial of Service Vulnerability,c,"[{'commitId': 'dfbbb54f14f83d45ad06a91aa76ed8260eb795d5', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/dfbbb54f14f83d45ad06a91aa76ed8260eb795d5'}]",High,Media Framework
CVE-2017-13215,2018-01-12,Elevation of Privilege Vulnerability,c,"[{'commitId': ['36c84b22ac8aa041cbdfbe48a55ebb32e3521704'], 'patchUrl': 'https://git.kernel.org/pub/scm/linux/kernel/git/stable/linux-stable.git/commit/?h=v3.18.78&id=36c84b22ac8aa041cbdfbe48a55ebb32e3521704'}]",High,Kernel Skcipher
CVE-2018-9440,,Denial of Service Vulnerability,c,"[{'commitId': '8033f4a227e03f97a0f1d9975dc24bcb4ca61f74', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/av/+/8033f4a227e03f97a0f1d9975dc24bcb4ca61f74'}, {'commitId': '2870acaa4c58cf59758a74b6390615a421f14268', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/av/+/2870acaa4c58cf59758a74b6390615a421f14268'}]",Moderate,Media Framework
CVE-2021-0309,2021-01-11,Information Disclosure Vulnerability,java,"[{'commitId': '0b610a27ba60047842b9416dd0537c68f0dd22b2', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/0b610a27ba60047842b9416dd0537c68f0dd22b2'}]",High,Framework
CVE-2017-13079,2017-10-17,Elevation of Privilege Vulnerability,c,"[{'commitId': '10bfd644d0adaf334c036f8cda91a73984dbb7b9', 'patchUrl': 'https://android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9'}]",High,System
CVE-2015-6613,2015-11-03,Elevation of Privilege Vulnerability,c,"[{'commitId': '74dad51510f7d7b05c6617ef88168bf0bbdf3fcd', 'patchUrl': 'https://android.googlesource.com/platform%2Fsystem%2Fbt/+/74dad51510f7d7b05c6617ef88168bf0bbdf3fcd'}]",High,Bluetooth
CVE-2017-0809,2017-10-04,Remote Code Execution Vulnerability,c,"[{'commitId': '552a3b5df2a6876d10da20f72e4cc0d44ac2c790', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/av/+/552a3b5df2a6876d10da20f72e4cc0d44ac2c790'}]",Critical,Media Framework
CVE-2016-3917,2016-08-05,Elevation of Privilege Vulnerability,java,"[{'commitId': 'f5334952131afa835dd3f08601fb3bced7b781cd', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/f5334952131afa835dd3f08601fb3bced7b781cd'}]",High,fingerprint login
CVE-2018-9505,2018-10-02,Information Disclosure Vulnerability,c,"[{'commitId': '5216e6120160b28d76e9ee4dff9995e772647511', 'patchUrl': 'https://android.googlesource.com/platform/system/bt/+/5216e6120160b28d76e9ee4dff9995e772647511'}]",High,System
CVE-2017-12146,2017-09-08,Elevation of Privilege Vulnerability,c,"[{'commitId': ['6265539776a0810b7ce6398c27866ddb9c6bd154'], 'patchUrl': 'https://git.kernel.org/pub/scm/linux/kernel/git/gregkh/driver-core.git/commit/?h=driver-core-next&id=6265539776a0810b7ce6398c27866ddb9c6bd154'}]",Moderate,Kernel Linux kernel
CVE-2014-9903,2014-02-21,Information Disclosure Vulnerability,c,"[{'commitId': ['4efbc454ba68def5ef285b26ebfcfdb605b52755'], 'patchUrl': 'https://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=4efbc454ba68def5ef285b26ebfcfdb605b52755'}]",High,kernel scheduler
CVE-2021-0427,2021-04-13,Elevation of Privilege Vulnerability,c,"[{'commitId': '19845bc16e53fe3436d61e5bc220deb45b507335', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/19845bc16e53fe3436d61e5bc220deb45b507335'}]",High,Framework
CVE-2016-0815,2016-03-12,Remote Code Execution Vulnerability,c,"[{'commitId': '5403587a74aee2fb57076528c3927851531c8afb', 'patchUrl': 'https://android.googlesource.com/platform%2Fframeworks%2Fav/+/5403587a74aee2fb57076528c3927851531c8afb'}]",Critical,Mediaserver
CVE-2020-0250,2020-08-11,Information Disclosure Vulnerability,java,"[{'commitId': 'aa4283b976ea7bc5d1708472477834462a1dbdde', 'patchUrl': 'https://android.googlesource.com/platform/packages/services/Telephony/+/aa4283b976ea7bc5d1708472477834462a1dbdde'}]",High,System
CVE-2017-0761,2017-09-08,Remote Code Execution Vulnerability,c,"[{'commitId': 'ce512058186120a0de2916f6e22be58455df1a49', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/ce512058186120a0de2916f6e22be58455df1a49'}]",Critical,Media Framework
CVE-2019-2093,2019-06-07,Remote Code Execution Vulnerability,c,"[{'commitId': '18ac2d928d163d748b77a0257bf51ed259ce9a23', 'patchUrl': 'https://android.googlesource.com/platform/external/aac/+/18ac2d928d163d748b77a0257bf51ed259ce9a23'}]",Critical,Media Framework
CVE-2018-9552,2018-12-06,Information Disclosure Vulnerability,c,"[{'commitId': 'd15da6f960dd2d5b77faced4e799f8bf53785d9c', 'patchUrl': 'https://android.googlesource.com/platform/external/libhevc/+/d15da6f960dd2d5b77faced4e799f8bf53785d9c'}]",Critical,Media Framework
CVE-2015-6644,2016-01-06,Information Disclosure Vulnerability,java,"[{'commitId': '3e128c5fea3a0ca2d372aa09c4fd4bb0eadfbd3f', 'patchUrl': 'https://android.googlesource.com/platform/external/bouncycastle/+/3e128c5fea3a0ca2d372aa09c4fd4bb0eadfbd3f'}]",Moderate,Bouncy Castle
CVE-2017-13184,2018-01-12,Elevation of Privilege Vulnerability,c,"[{'commitId': '16392a119661fd1da750d4d4e8e03442578bc543', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/native/+/16392a119661fd1da750d4d4e8e03442578bc543'}]",High,Media Framework
CVE-2020-0381,2020-09-17,Information Disclosure Vulnerability,c,"[{'commitId': 'e689e94f3b7473497052e81d906a10a82407e559', 'patchUrl': 'https://android.googlesource.com/platform/external/sonivox/+/e689e94f3b7473497052e81d906a10a82407e559'}]",High,Media Framework
CVE-2021-0519,2021-08-17,Information Disclosure Vulnerability,c,"[{'commitId': '10910bf9106eff724390255faa48f9f61dcfc744', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/10910bf9106eff724390255faa48f9f61dcfc744'}]",High,Media Framework
CVE-2016-2500,2016-06-13,Information Disclosure Vulnerability,java,"[{'commitId': '9878bb99b77c3681f0fda116e2964bac26f349c3', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/9878bb99b77c3681f0fda116e2964bac26f349c3'}]",Moderate,Activity Manager
CVE-2016-3741,2016-07-11,Remote Code Execution Vulnerability,c,"[{'commitId': 'e629194c62a9a129ce378e08cb1059a8a53f1795', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/e629194c62a9a129ce378e08cb1059a8a53f1795'}, {'commitId': 'cc676ebd95247646e67907ccab150fb77a847335', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/cc676ebd95247646e67907ccab150fb77a847335'}]",Critical,Mediaserver
CVE-2018-9483,,Information Disclosure Vulnerability,c,"[{'commitId': 'd3689fb0ddcdede16c13250a7a30ca76b113c9c1', 'patchUrl': 'https://android.googlesource.com/platform/system/bt/+/d3689fb0ddcdede16c13250a7a30ca76b113c9c1'}]",High,System
CVE-2017-18249,2018-03-26,Elevation of Privilege Vulnerability,c,"[{'commitId': ['30a61ddf8117c26ac5b295e1233eaa9629a94ca3'], 'patchUrl': 'http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=30a61ddf8117c26ac5b295e1233eaa9629a94ca3'}]",High,Kernel F2FS
CVE-2019-2007,2019-06-19,Elevation of Privilege Vulnerability,c,"[{'commitId': '8cb1c83742196077a6c58019a08cf83ed9aaf0eb', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/av/+/8cb1c83742196077a6c58019a08cf83ed9aaf0eb'}, {'commitId': '7436115ffe6a5387d8fc11780a4f6ce104c7fb1b', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/av/+/7436115ffe6a5387d8fc11780a4f6ce104c7fb1b'}]",High,Media Framework
CVE-2019-19524,2019-12-03,Elevation of Privilege Vulnerability,c,"[{'commitId': ['fa3a5a1880c91bb92594ad42dfe9eedad7996b86'], 'patchUrl': 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=fa3a5a1880c91bb92594ad42dfe9eedad7996b86'}]",High,Kernel USB input driver
CVE-2020-0417,2021-07-14,Elevation of Privilege Vulnerability,java,"[{'commitId': '2b313d61aed6d99cb2a3ac2dad6f7d3993d0b8ac', 'patchUrl': 'https://android.googlesource.com/platform/frameworks/base/+/2b313d61aed6d99cb2a3ac2dad6f7d3993d0b8ac'}]",High,System
CVE-2021-0325,2021-02-10,Remote Code Execution Vulnerability,c,"[{'commitId': 'fd7e28588f149c1683c4f7a0a1c543f51b1cd41a', 'patchUrl': 'https://android.googlesource.com/platform/external/libavc/+/fd7e28588f149c1683c4f7a0a1c543f51b1cd41a'}]",High,Media Framework
CVE-2016-9120,2016-09-16,Elevation of Privilege Vulnerability,c,"[{'commitId': ['9590232bb4f4cc824f3425a6e1349afbe6d6d2b7'], 'patchUrl': 'http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=9590232bb4f4cc824f3425a6e1349afbe6d6d2b7'}]",Critical,kernel ION driver
